season,match_id,date,match_stage,batting_team,innings,over,ball,batter,non_striker,bowler,runs_batter,runs_extras,runs_total,is_wicket,wicket_kind,batting_position,phase,extras_type
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,11,4,R Kavin,Daryl Sunder Ferrario,NS Harish,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,11,5,Daryl Sunder Ferrario,R Kavin,NS Harish,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,11,6,R Kavin,Daryl Sunder Ferrario,NS Harish,0,0,0,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,12,1,Daryl Sunder Ferrario,R Kavin,CH Jitendra Kumar,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,12,2,Daryl Sunder Ferrario,R Kavin,CH Jitendra Kumar,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,12,3,R Kavin,Daryl Sunder Ferrario,CH Jitendra Kumar,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,12,4,Daryl Sunder Ferrario,R Kavin,CH Jitendra Kumar,4,0,4,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,12,5,Daryl Sunder Ferrario,R Kavin,CH Jitendra Kumar,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,12,6,Daryl Sunder Ferrario,R Kavin,CH Jitendra Kumar,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,13,1,Daryl Sunder Ferrario,R Kavin,NS Harish,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,13,2,Daryl Sunder Ferrario,R Kavin,NS Harish,2,0,2,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,13,3,Daryl Sunder Ferrario,R Kavin,NS Harish,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,13,4,R Kavin,Daryl Sunder Ferrario,NS Harish,0,0,0,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,13,5,R Kavin,Daryl Sunder Ferrario,NS Harish,6,0,6,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,13,6,R Kavin,Daryl Sunder Ferrario,NS Harish,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,14,1,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,14,2,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,14,3,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,14,4,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,6,0,6,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,14,5,R Kavin,Daryl Sunder Ferrario,Baba Aparajith,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,14,6,Daryl Sunder Ferrario,R Kavin,Baba Aparajith,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,15,1,Daryl Sunder Ferrario,R Kavin,NS Harish,6,0,6,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,15,2,Daryl Sunder Ferrario,R Kavin,NS Harish,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,15,3,R Kavin,Daryl Sunder Ferrario,NS Harish,0,0,0,1,caught,3,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,15,4,Ravi Karthikeyan,Daryl Sunder Ferrario,NS Harish,0,0,0,1,stumped,5,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,15,5,S Abishiek,Daryl Sunder Ferrario,NS Harish,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,15,6,Daryl Sunder Ferrario,S Abishiek,NS Harish,2,0,2,0,,4,middle,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,16,1,S Abishiek,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,0,0,0,1,leg before wicket,6,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,16,2,Murugan Ashwin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,0,0,0,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,16,3,Murugan Ashwin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,0,0,0,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,16,4,Murugan Ashwin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,1,0,1,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,16,5,Daryl Sunder Ferrario,Murugan Ashwin,Ramsingh  Sanjay Yadav,1,0,1,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,16,6,Murugan Ashwin,Daryl Sunder Ferrario,Ramsingh  Sanjay Yadav,0,0,0,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,17,1,Daryl Sunder Ferrario,Murugan Ashwin,NS Harish,0,0,0,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,17,2,Daryl Sunder Ferrario,Murugan Ashwin,NS Harish,1,0,1,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,17,3,Murugan Ashwin,Daryl Sunder Ferrario,NS Harish,0,0,0,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,17,4,Murugan Ashwin,Daryl Sunder Ferrario,NS Harish,1,0,1,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,17,5,Daryl Sunder Ferrario,Murugan Ashwin,NS Harish,1,0,1,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,17,6,Murugan Ashwin,Daryl Sunder Ferrario,NS Harish,1,0,1,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,18,1,Murugan Ashwin,Daryl Sunder Ferrario,V Athisayaraj Davidson,1,0,1,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,18,2,Daryl Sunder Ferrario,Murugan Ashwin,V Athisayaraj Davidson,1,0,1,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,18,3,Murugan Ashwin,Daryl Sunder Ferrario,V Athisayaraj Davidson,1,0,1,0,,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,18,4,Daryl Sunder Ferrario,Murugan Ashwin,V Athisayaraj Davidson,1,0,1,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,18,5,Murugan Ashwin,Daryl Sunder Ferrario,V Athisayaraj Davidson,0,0,0,1,caught,7,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,18,6,B Praanesh,Daryl Sunder Ferrario,V Athisayaraj Davidson,1,0,1,0,,8,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,19,1,B Praanesh,Daryl Sunder Ferrario,Arya Yohan Menon,1,0,1,0,,8,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,19,2,Daryl Sunder Ferrario,B Praanesh,Arya Yohan Menon,1,0,1,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,19,3,B Praanesh,Daryl Sunder Ferrario,Arya Yohan Menon,1,0,1,0,,8,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,19,4,Daryl Sunder Ferrario,B Praanesh,Arya Yohan Menon,0,0,0,1,run out,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,19,5,Daryl Sunder Ferrario,M Ganesh Moorthi,Arya Yohan Menon,4,0,4,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,19,6,Daryl Sunder Ferrario,M Ganesh Moorthi,Arya Yohan Menon,4,0,4,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,20,1,M Ganesh Moorthi,Daryl Sunder Ferrario,V Athisayaraj Davidson,0,0,0,0,,9,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,20,2,M Ganesh Moorthi,Daryl Sunder Ferrario,V Athisayaraj Davidson,1,0,1,0,,9,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,20,3,Daryl Sunder Ferrario,M Ganesh Moorthi,V Athisayaraj Davidson,1,0,1,0,,4,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,20,4,M Ganesh Moorthi,Daryl Sunder Ferrario,V Athisayaraj Davidson,0,0,0,0,,9,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,20,5,M Ganesh Moorthi,Daryl Sunder Ferrario,V Athisayaraj Davidson,0,0,0,0,,9,death,
2022,1312877,2022-06-25,league,SKM Salem Spartans,1,20,6,M Ganesh Moorthi,Daryl Sunder Ferrario,V Athisayaraj Davidson,0,1,1,0,,9,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,1,1,Laxmesha Suryaprakash,Pradosh Ranjan Paul,B Praanesh,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,1,2,Laxmesha Suryaprakash,Pradosh Ranjan Paul,B Praanesh,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,1,3,Pradosh Ranjan Paul,Laxmesha Suryaprakash,B Praanesh,0,1,1,0,,2,powerplay,wide
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,1,4,Pradosh Ranjan Paul,Laxmesha Suryaprakash,B Praanesh,1,0,1,0,,2,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,1,5,Laxmesha Suryaprakash,Pradosh Ranjan Paul,B Praanesh,4,0,4,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,1,6,Laxmesha Suryaprakash,Pradosh Ranjan Paul,B Praanesh,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,1,7,Pradosh Ranjan Paul,Laxmesha Suryaprakash,B Praanesh,0,0,0,1,caught,2,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,2,1,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,2,2,Baba Aparajith,Laxmesha Suryaprakash,M Ganesh Moorthi,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,2,3,Baba Aparajith,Laxmesha Suryaprakash,M Ganesh Moorthi,1,0,1,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,2,4,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,0,1,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,2,5,Baba Aparajith,Laxmesha Suryaprakash,M Ganesh Moorthi,1,0,1,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,2,6,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,3,1,Baba Aparajith,Laxmesha Suryaprakash,B Praanesh,3,0,3,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,3,2,Laxmesha Suryaprakash,Baba Aparajith,B Praanesh,2,0,2,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,3,3,Laxmesha Suryaprakash,Baba Aparajith,B Praanesh,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,3,4,Laxmesha Suryaprakash,Baba Aparajith,B Praanesh,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,3,5,Baba Aparajith,Laxmesha Suryaprakash,B Praanesh,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,3,6,Baba Aparajith,Laxmesha Suryaprakash,B Praanesh,4,0,4,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,4,1,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,4,2,Baba Aparajith,Laxmesha Suryaprakash,M Ganesh Moorthi,4,0,4,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,4,3,Baba Aparajith,Laxmesha Suryaprakash,M Ganesh Moorthi,2,0,2,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,4,4,Baba Aparajith,Laxmesha Suryaprakash,M Ganesh Moorthi,1,0,1,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,4,5,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,4,6,Baba Aparajith,Laxmesha Suryaprakash,M Ganesh Moorthi,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,5,1,Laxmesha Suryaprakash,Baba Aparajith,Ganeshan Periyaswamy,0,1,1,0,,1,powerplay,wide
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,5,2,Laxmesha Suryaprakash,Baba Aparajith,Ganeshan Periyaswamy,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,5,3,Laxmesha Suryaprakash,Baba Aparajith,Ganeshan Periyaswamy,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,5,4,Baba Aparajith,Laxmesha Suryaprakash,Ganeshan Periyaswamy,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,5,5,Baba Aparajith,Laxmesha Suryaprakash,Ganeshan Periyaswamy,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,5,6,Baba Aparajith,Laxmesha Suryaprakash,Ganeshan Periyaswamy,0,0,0,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,5,7,Baba Aparajith,Laxmesha Suryaprakash,Ganeshan Periyaswamy,4,0,4,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,6,1,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,0,5,5,0,,1,powerplay,wide
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,6,2,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,6,3,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,1,0,1,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,6,4,Baba Aparajith,Laxmesha Suryaprakash,M Ganesh Moorthi,1,0,1,0,,3,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,6,5,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,6,6,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,6,7,Laxmesha Suryaprakash,Baba Aparajith,M Ganesh Moorthi,0,0,0,0,,1,powerplay,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,7,1,Baba Aparajith,Laxmesha Suryaprakash,Murugan Ashwin,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,7,2,Laxmesha Suryaprakash,Baba Aparajith,Murugan Ashwin,1,0,1,0,,1,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,7,3,Baba Aparajith,Laxmesha Suryaprakash,Murugan Ashwin,2,0,2,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,7,4,Baba Aparajith,Laxmesha Suryaprakash,Murugan Ashwin,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,7,5,Laxmesha Suryaprakash,Baba Aparajith,Murugan Ashwin,4,0,4,0,,1,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,7,6,Laxmesha Suryaprakash,Baba Aparajith,Murugan Ashwin,1,0,1,0,,1,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,8,1,Laxmesha Suryaprakash,Baba Aparajith,G Kishoor,2,0,2,0,,1,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,8,2,Laxmesha Suryaprakash,Baba Aparajith,G Kishoor,1,0,1,0,,1,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,8,3,Baba Aparajith,Laxmesha Suryaprakash,G Kishoor,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,8,4,Laxmesha Suryaprakash,Baba Aparajith,G Kishoor,6,0,6,0,,1,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,8,5,Laxmesha Suryaprakash,Baba Aparajith,G Kishoor,6,0,6,0,,1,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,8,6,Laxmesha Suryaprakash,Baba Aparajith,G Kishoor,0,0,0,1,caught,1,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,9,1,Baba Aparajith,Baba Indrajith,Murugan Ashwin,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,9,2,Baba Indrajith,Baba Aparajith,Murugan Ashwin,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,9,3,Baba Aparajith,Baba Indrajith,Murugan Ashwin,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,9,4,Baba Indrajith,Baba Aparajith,Murugan Ashwin,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,9,5,Baba Aparajith,Baba Indrajith,Murugan Ashwin,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,9,6,Baba Indrajith,Baba Aparajith,Murugan Ashwin,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,10,1,Baba Indrajith,Baba Aparajith,Ravi Karthikeyan,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,10,2,Baba Aparajith,Baba Indrajith,Ravi Karthikeyan,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,10,3,Baba Indrajith,Baba Aparajith,Ravi Karthikeyan,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,10,4,Baba Aparajith,Baba Indrajith,Ravi Karthikeyan,1,0,1,0,,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,10,5,Baba Indrajith,Baba Aparajith,Ravi Karthikeyan,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,10,6,Baba Indrajith,Baba Aparajith,Ravi Karthikeyan,0,1,1,0,,4,middle,wide
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,10,7,Baba Indrajith,Baba Aparajith,Ravi Karthikeyan,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,11,1,Baba Indrajith,Baba Aparajith,G Kishoor,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,11,2,Baba Aparajith,Baba Indrajith,G Kishoor,1,0,1,1,run out,3,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,11,3,Ramsingh  Sanjay Yadav,Baba Indrajith,G Kishoor,0,0,0,1,caught,5,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,11,4,Guruswamy Ajitesh,Baba Indrajith,G Kishoor,0,0,0,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,11,5,Guruswamy Ajitesh,Baba Indrajith,G Kishoor,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,11,6,Baba Indrajith,Guruswamy Ajitesh,G Kishoor,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,12,1,Guruswamy Ajitesh,Baba Indrajith,Ravi Karthikeyan,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,12,2,Baba Indrajith,Guruswamy Ajitesh,Ravi Karthikeyan,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,12,3,Guruswamy Ajitesh,Baba Indrajith,Ravi Karthikeyan,0,0,0,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,12,4,Guruswamy Ajitesh,Baba Indrajith,Ravi Karthikeyan,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,12,5,Baba Indrajith,Guruswamy Ajitesh,Ravi Karthikeyan,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,12,6,Baba Indrajith,Guruswamy Ajitesh,Ravi Karthikeyan,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,13,1,Baba Indrajith,Guruswamy Ajitesh,G Kishoor,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,13,2,Guruswamy Ajitesh,Baba Indrajith,G Kishoor,6,0,6,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,13,3,Guruswamy Ajitesh,Baba Indrajith,G Kishoor,0,0,0,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,13,4,Guruswamy Ajitesh,Baba Indrajith,G Kishoor,6,0,6,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,13,5,Guruswamy Ajitesh,Baba Indrajith,G Kishoor,0,1,1,0,,6,middle,wide
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,13,6,Guruswamy Ajitesh,Baba Indrajith,G Kishoor,6,0,6,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,13,7,Guruswamy Ajitesh,Baba Indrajith,G Kishoor,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,14,1,Guruswamy Ajitesh,Baba Indrajith,Ganeshan Periyaswamy,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,14,2,Baba Indrajith,Guruswamy Ajitesh,Ganeshan Periyaswamy,0,0,0,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,14,3,Baba Indrajith,Guruswamy Ajitesh,Ganeshan Periyaswamy,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,14,4,Guruswamy Ajitesh,Baba Indrajith,Ganeshan Periyaswamy,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,14,5,Baba Indrajith,Guruswamy Ajitesh,Ganeshan Periyaswamy,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,14,6,Guruswamy Ajitesh,Baba Indrajith,Ganeshan Periyaswamy,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,15,1,Guruswamy Ajitesh,Baba Indrajith,Murugan Ashwin,0,0,0,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,15,2,Guruswamy Ajitesh,Baba Indrajith,Murugan Ashwin,6,0,6,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,15,3,Guruswamy Ajitesh,Baba Indrajith,Murugan Ashwin,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,15,4,Baba Indrajith,Guruswamy Ajitesh,Murugan Ashwin,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,15,5,Guruswamy Ajitesh,Baba Indrajith,Murugan Ashwin,1,0,1,0,,6,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,15,6,Baba Indrajith,Guruswamy Ajitesh,Murugan Ashwin,1,0,1,0,,4,middle,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,16,1,Baba Indrajith,Guruswamy Ajitesh,Ravi Karthikeyan,1,0,1,0,,4,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,16,2,Guruswamy Ajitesh,Baba Indrajith,Ravi Karthikeyan,2,0,2,0,,6,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,16,3,Guruswamy Ajitesh,Baba Indrajith,Ravi Karthikeyan,6,0,6,0,,6,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,16,4,Guruswamy Ajitesh,Baba Indrajith,Ravi Karthikeyan,1,0,1,0,,6,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,16,5,Baba Indrajith,Guruswamy Ajitesh,Ravi Karthikeyan,0,0,0,1,bowled,4,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,16,6,CH Jitendra Kumar,Guruswamy Ajitesh,Ravi Karthikeyan,0,0,0,0,,7,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,17,1,Guruswamy Ajitesh,CH Jitendra Kumar,Ganeshan Periyaswamy,0,0,0,0,,6,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,17,2,Guruswamy Ajitesh,CH Jitendra Kumar,Ganeshan Periyaswamy,0,1,1,0,,6,death,wide
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,17,3,Guruswamy Ajitesh,CH Jitendra Kumar,Ganeshan Periyaswamy,1,0,1,0,,6,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,17,4,CH Jitendra Kumar,Guruswamy Ajitesh,Ganeshan Periyaswamy,0,0,0,0,,7,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,17,5,CH Jitendra Kumar,Guruswamy Ajitesh,Ganeshan Periyaswamy,0,0,0,0,,7,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,17,6,CH Jitendra Kumar,Guruswamy Ajitesh,Ganeshan Periyaswamy,4,0,4,0,,7,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,17,7,CH Jitendra Kumar,Guruswamy Ajitesh,Ganeshan Periyaswamy,0,0,0,0,,7,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,18,1,Guruswamy Ajitesh,CH Jitendra Kumar,Murugan Ashwin,0,0,0,0,,6,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,18,2,Guruswamy Ajitesh,CH Jitendra Kumar,Murugan Ashwin,4,0,4,0,,6,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,18,3,Guruswamy Ajitesh,CH Jitendra Kumar,Murugan Ashwin,1,0,1,0,,6,death,
2022,1312877,2022-06-25,league,Nellai Royal Kings,2,18,4,CH Jitendra Kumar,Guruswamy Ajitesh,Murugan Ashwin,6,0,6,0,,7,death,
2022,1312878,2022-06-26,league,Lyca Kovai Kings,1,1,1,Ganga Sridhar Raju,Jayaraman Suresh Kumar, Rangaraj Suthesh,0,0,0,0,,1,powerplay,
2022,1312878,2022-06-26,league,Lyca Kovai Kings,1,1,2,Ganga Sridhar Raju,Jayaraman Suresh Kumar, Rangaraj Suthesh,0,1,1,0,,1,powerplay,wide
